case_name,epoch,line
case_A,22,epoch [22/50] batch [40/50] time 0.213 (0.218) data 0.000 (0.006) loss 0.4456 (0.3849) acc 96.8750 (97.1094) data_term 0.4198 (0.3593) raw_kl_rep 73.8556 (73.3304) raw_kl_proj_rep 0.0000 (0.0000) kl_rep_term 0.0258 (0.0256) kl_proj_rep_term 0.0000 (0.0000) kl_term 0.0258 (0.0256) kl_normalizer 50.0000 (50.0000) kl_beta 0.3488 (0.3488) lr 6.5451e-04 eta 0:05:06
case_A,23,epoch [23/50] batch [20/50] time 0.212 (0.218) data 0.000 (0.011) loss 0.4683 (0.3510) acc 96.8750 (97.9688) data_term 0.4406 (0.3234) raw_kl_rep 74.4093 (74.2129) raw_kl_proj_rep 0.0000 (0.0000) kl_rep_term 0.0277 (0.0276) kl_proj_rep_term 0.0000 (0.0000) kl_term 0.0277 (0.0276) kl_normalizer 50.0000 (50.0000) kl_beta 0.3721 (0.3721) lr 6.2434e-04 eta 0:05:01
case_A,23,epoch [23/50] batch [40/50] time 0.214 (0.216) data 0.000 (0.006) loss 0.4371 (0.3578) acc 96.8750 (97.2656) data_term 0.4094 (0.3301) raw_kl_rep 74.3551 (74.3029) raw_kl_proj_rep 0.0000 (0.0000) kl_rep_term 0.0277 (0.0276) kl_proj_rep_term 0.0000 (0.0000) kl_term 0.0277 (0.0276) kl_normalizer 50.0000 (50.0000) kl_beta 0.3721 (0.3721) lr 6.2434e-04 eta 0:04:53
case_A,24,epoch [24/50] batch [20/50] time 0.201 (0.210) data 0.000 (0.010) loss 0.2976 (0.3429) acc 96.8750 (97.3438) data_term 0.2681 (0.3134) raw_kl_rep 74.7187 (74.6142) raw_kl_proj_rep 0.0000 (0.0000) kl_rep_term 0.0295 (0.0295) kl_proj_rep_term 0.0000 (0.0000) kl_term 0.0295 (0.0295) kl_normalizer 50.0000 (50.0000) kl_beta 0.3953 (0.3953) lr 5.9369e-04 eta 0:04:39
case_A,24,epoch [24/50] batch [40/50] time 0.213 (0.212) data 0.000 (0.005) loss 0.4008 (0.3400) acc 96.8750 (97.8125) data_term 0.3712 (0.3104) raw_kl_rep 74.9087 (74.7228) raw_kl_proj_rep 0.0000 (0.0000) kl_rep_term 0.0296 (0.0295) kl_proj_rep_term 0.0000 (0.0000) kl_term 0.0296 (0.0295) kl_normalizer 50.0000 (50.0000) kl_beta 0.3953 (0.3953) lr 5.9369e-04 eta 0:04:38
case_A,25,epoch [25/50] batch [20/50] time 0.219 (0.212) data 0.000 (0.009) loss 0.4807 (0.3243) acc 100.0000 (99.3750) data_term 0.4493 (0.2929) raw_kl_rep 75.0412 (74.9430) raw_kl_proj_rep 0.0000 (0.0000) kl_rep_term 0.0314 (0.0314) kl_proj_rep_term 0.0000 (0.0000) kl_term 0.0314 (0.0314) kl_normalizer 50.0000 (50.0000) kl_beta 0.4186 (0.4186) lr 5.6267e-04 eta 0:04:30
case_A,25,epoch [25/50] batch [40/50] time 0.214 (0.213) data 0.000 (0.005) loss 0.4080 (0.3339) acc 96.8750 (98.5938) data_term 0.3765 (0.3024) raw_kl_rep 75.2602 (75.0442) raw_kl_proj_rep 0.0000 (0.0000) kl_rep_term 0.0315 (0.0314) kl_proj_rep_term 0.0000 (0.0000) kl_term 0.0315 (0.0314) kl_normalizer 50.0000 (50.0000) kl_beta 0.4186 (0.4186) lr 5.6267e-04 eta 0:04:28
case_A,26,epoch [26/50] batch [20/50] time 0.216 (0.219) data 0.000 (0.012) loss 0.3820 (0.3489) acc 96.8750 (97.6562) data_term 0.3488 (0.3156) raw_kl_rep 75.1987 (75.3125) raw_kl_proj_rep 0.0000 (0.0000) kl_rep_term 0.0332 (0.0333) kl_proj_rep_term 0.0000 (0.0000) kl_term 0.0332 (0.0333) kl_normalizer 50.0000 (50.0000) kl_beta 0.4419 (0.4419) lr 5.3140e-04 eta 0:04:29
case_A,26,epoch [26/50] batch [40/50] time 0.217 (0.216) data 0.000 (0.006) loss 0.2545 (0.3362) acc 100.0000 (97.8125) data_term 0.2213 (0.3030) raw_kl_rep 75.0081 (75.1930) raw_kl_proj_rep 0.0000 (0.0000) kl_rep_term 0.0331 (0.0332) kl_proj_rep_term 0.0000 (0.0000) kl_term 0.0331 (0.0332) kl_normalizer 50.0000 (50.0000) kl_beta 0.4419 (0.4419) lr 5.3140e-04 eta 0:04:21
case_A,27,epoch [27/50] batch [20/50] time 0.210 (0.215) data 0.000 (0.010) loss 0.3597 (0.3155) acc 96.8750 (98.4375) data_term 0.3249 (0.2806) raw_kl_rep 74.8756 (74.9564) raw_kl_proj_rep 0.0000 (0.0000) kl_rep_term 0.0348 (0.0349) kl_proj_rep_term 0.0000 (0.0000) kl_term 0.0348 (0.0349) kl_normalizer 50.0000 (50.0000) kl_beta 0.4651 (0.4651) lr 5.0000e-04 eta 0:04:13
case_A,27,epoch [27/50] batch [40/50] time 0.216 (0.214) data 0.000 (0.005) loss 0.2725 (0.3311) acc 96.8750 (97.8125) data_term 0.2378 (0.2962) raw_kl_rep 74.5616 (74.8419) raw_kl_proj_rep 0.0000 (0.0000) kl_rep_term 0.0347 (0.0348) kl_proj_rep_term 0.0000 (0.0000) kl_term 0.0347 (0.0348) kl_normalizer 50.0000 (50.0000) kl_beta 0.4651 (0.4651) lr 5.0000e-04 eta 0:04:08
