case_name,branch,margin_mean,margin_std,sign_conflict_rate,frac_positive_margin
case_A,main,6.02587366104126,3.2338271141052246,0.01363083254545927,0.9544016718864441
case_A,rep,8.693170547485352,4.480095386505127,0.021643003448843956,0.9565719962120056
case_A,fusion,7.339982986450195,3.5476701259613037,0.012048681266605854,0.9652332663536072
