case_name,branch,prob_logit_agree,prob_vote_agree,logit_vote_agree,prob_correct,logit_correct,vote_correct,PM_prob_agree,PM_logit_agree,PM_correct
case_A,main,0.9995943307876587,0.9975659251213074,0.9971602559089661,0.956592321395874,0.9561865925788879,0.954969584941864,0.9849898815155029,0.9845841526985168,0.9496957659721375
case_A,rep,0.99837726354599,0.9959431886672974,0.9951318502426147,0.9626774787902832,0.9630831480026245,0.9651115536689758,0.9736308455467224,0.972819447517395,0.9525355100631714
case_A,fusion,0.9991886615753174,0.9971602559089661,0.9971602559089661,0.9683570265769958,0.9675456285476685,0.9679512977600098,0.9849898815155029,0.9841784834861755,0.9614604711532593
