case_name,branch,prob_logit_agree,prob_vote_agree,logit_vote_agree,prob_correct,logit_correct,vote_correct,PM_prob_agree,PM_logit_agree,PM_correct
case_A,main,0.9970922470092773,0.9894263744354248,0.9875760078430176,0.84298175573349,0.8435104489326477,0.8435104489326477,0.9659000635147095,0.9656357169151306,0.8376949429512024
case_A,rep,0.991276741027832,0.9878403544425964,0.9814961552619934,0.8400740027427673,0.8400740027427673,0.8395453095436096,0.9320644736289978,0.9323288202285767,0.8160190582275391
case_A,fusion,0.9984139800071716,0.9933915138244629,0.9920697808265686,0.8667724132537842,0.8667724132537842,0.8680940866470337,0.9698652029037476,0.9696008563041687,0.8546127676963806
