case_name,branch,sample_agreement,variation_ratio,num_unique_preds,vote_entropy,pred_flip_rate_vs_PM
case_A,main,0.9475151300430298,0.05248480662703514,1.3008193969726562,0.11975642293691635,0.0636003166437149
case_A,rep,0.9122389554977417,0.0877610445022583,1.6082473993301392,0.21257451176643372,0.11012423783540726
case_A,fusion,0.954890251159668,0.04510970041155815,1.2765001058578491,0.10538449883460999,0.055617235600948334
