case_name,branch,margin_mean,margin_std,sign_conflict_rate,frac_positive_margin
case_A,main,3.289634943008423,3.5143582820892334,0.03713983669877052,0.8343114256858826
case_A,rep,5.031567573547363,6.038087844848633,0.056938931345939636,0.8120274543762207
case_A,fusion,4.277647018432617,4.029336452484131,0.03240814432501793,0.8577848076820374
