case_name,branch,group,n,predictive_entropy,expected_entropy,MI,variation_ratio,sample_agreement,num_unique_preds,vote_entropy,logit_var
case_A,main,correct,2358,0.14892686903476715,0.1420321762561798,0.006894699763506651,0.008333333767950535,0.9916667342185974,1.0474978685379028,0.01859576813876629,0.4330710768699646
case_A,main,wrong,107,0.8766596913337708,0.829913854598999,0.046745941042900085,0.17009346187114716,0.8299065828323364,1.8317756652832031,0.3688776195049286,0.46866294741630554
case_A,main,all,2465,0.1805160790681839,0.17189152538776398,0.008624550886452198,0.015354970470070839,0.9846450090408325,1.0815415382385254,0.033800702542066574,0.4346160590648651
case_A,rep,correct,2373,0.08078836649656296,0.05746322497725487,0.023325147107243538,0.014559628441929817,0.9854403734207153,1.1019805669784546,0.03625951707363129,5.2709059715271
case_A,rep,wrong,92,0.8113610744476318,0.5442370772361755,0.2671240270137787,0.29782605171203613,0.7021738886833191,2.4673912525177,0.6247695088386536,4.904765605926514
case_A,rep,all,2465,0.10805518180131912,0.07563084363937378,0.032424334436655045,0.025131847709417343,0.9748681783676147,1.1529412269592285,0.05822419002652168,5.2572407722473145
case_A,fusion,correct,2387,0.08718957006931305,0.08040972054004669,0.006779857445508242,0.00781315565109253,0.9921867847442627,1.0427314043045044,0.01759040728211403,0.7704060673713684
case_A,fusion,wrong,78,0.7857342958450317,0.7070432901382446,0.07869105786085129,0.17820513248443604,0.821794867515564,1.923076868057251,0.391559898853302,0.7591763734817505
case_A,fusion,all,2465,0.1092936247587204,0.10023828595876694,0.009055343456566334,0.013204867951571941,0.9867951273918152,1.070588231086731,0.029423926025629044,0.7700507044792175
