case_name,branch,group,n,predictive_entropy,expected_entropy,MI,variation_ratio,sample_agreement,num_unique_preds,vote_entropy,logit_var
case_A,main,correct,3189,0.37983566522598267,0.3601295053958893,0.0197061188519001,0.027500785887241364,0.9724991321563721,1.164001226425171,0.06421047449111938,0.5500175952911377
case_A,main,wrong,594,1.2728413343429565,1.2030353546142578,0.06980594992637634,0.18661616742610931,0.8133838772773743,2.035353422164917,0.41796520352363586,0.575491189956665
case_A,main,all,3783,0.5200538039207458,0.49248114228248596,0.02757270820438862,0.05248480662703514,0.9475151300430298,1.3008193969726562,0.11975642293691635,0.5540173649787903
case_A,rep,correct,3178,0.23926717042922974,0.16640618443489075,0.0728609561920166,0.05171491578221321,0.9482850432395935,1.370673418045044,0.12774460017681122,4.03754997253418
case_A,rep,wrong,605,0.9915817975997925,0.6806736588478088,0.3109081983566284,0.2771074175834656,0.7228925824165344,2.856198310852051,0.6581770181655884,4.510010719299316
case_A,rep,all,3783,0.3595818281173706,0.2486509084701538,0.110930897295475,0.0877610445022583,0.9122389554977417,1.6082473993301392,0.21257451176643372,4.1131086349487305
case_A,fusion,correct,3279,0.2635757625102997,0.24255967140197754,0.021016070619225502,0.024016467854380608,0.9759835600852966,1.1546202898025513,0.05761728808283806,0.7510625720024109
case_A,fusion,wrong,504,1.1010587215423584,1.0060241222381592,0.09503456950187683,0.18234126269817352,0.8176586627960205,2.069444417953491,0.41615569591522217,0.8134883642196655
case_A,fusion,all,3783,0.3751515746116638,0.3442741930484772,0.030877375975251198,0.04510970041155815,0.954890251159668,1.2765001058578491,0.10538449883460999,0.7593794465065002
