case_name,n,acc_c,acc_r,acc_f,both_correct,c_only,r_only,both_wrong,complementarity,agree_rate,mean_logit_cos,mean_feat_cos,mean_sym_kl,mean_js_div,fusion_beats_c,fusion_beats_r,fusion_beats_both,hurt_c,hurt_r,hurt_best_branch,mean_margin_c,mean_margin_r,mean_margin_f,mean_conf_c,mean_conf_r,mean_conf_f
MMRL_8shot_seed1,2465.0,0.9586206896551724,0.947261663286004,0.9647058823529412,0.929817444219067,0.028803245436105476,0.01744421906693712,0.023935091277890466,0.046247464503042596,0.9501014198782961,0.5536484350267095,0.13463989056790396,0.15545601485574465,0.05488648773935998,0.008113590263691683,0.026774847870182555,0.0,0.002028397565922921,0.009330628803245436,0.011359026369168357,6.361384027724817,7.2450573994711975,6.997897532310254,0.9589798129717186,0.9602842839808783,0.9671899715495158
MMRLMix_8shot_seed1,2465.0,0.9574036511156186,0.9432048681541582,0.9630831643002028,0.9286004056795132,0.028803245436105476,0.01460446247464503,0.027991886409736308,0.043407707910750506,0.9505070993914807,-0.5537842212996728,0.0914061992210062,0.16318267191047242,0.05780725231250335,0.008113590263691683,0.026774847870182555,0.00040567951318458417,0.002434077079107505,0.006896551724137931,0.009330628803245436,6.3843176990687,6.923364571274899,6.942251855026152,0.9581630931362419,0.9561932253668323,0.9656308345451317
