noise_rate,text_acc,support_acc,final_acc,mean_js,mean_entropy_final,mean_msp_support,auroc_js,auroc_entropy_final,auroc_1_minus_msp_final,auroc_conflict_aware,aurc_1_minus_msp_final,aurc_conflict_aware,eaurc_1_minus_msp_final,eaurc_conflict_aware
0.0,0.9221095334685598,0.9322515212981745,0.9350912778904665,0.2293076409577917,1.882291483531089,0.4339466392993927,0.6986334056399133,0.7717841648590021,0.9039777657266811,0.8493763557483731,0.009081732095567473,0.01452275543581361,0.006914879049352335,0.012355902389598472
0.1,0.9221095334685598,0.9334685598377281,0.9346855983772819,0.2528734014451517,2.037127265484904,0.3901292085647583,0.6881631728778469,0.7748150664251208,0.9036673999309869,0.8529966787439612,0.009157165267418851,0.01412196471440832,0.0069629163216043625,0.011927715768593831
0.2,0.9221095334685598,0.9330628803245437,0.9334685598377281,0.2774144353409151,2.179312629929276,0.34829527139663696,0.6824100868127325,0.7892565268547078,0.9045192440190374,0.8632990958332009,0.009298463073289395,0.013359873684395323,0.007020969665724302,0.01108238027683023
0.4,0.9221095334685598,0.9338742393509127,0.9318458417849899,0.33271550042385345,2.4487371510262856,0.2614293694496155,0.6417843149449591,0.7998683583141571,0.899884943093476,0.8740386010738644,0.00993440547068891,0.012578532898402836,0.007543450808564037,0.010187578236277963
