stage_name,scheme,dataset,shot,tag,case_root,split,num_seeds,seeds,accuracy_mean,accuracy_std,brier_mean,brier_std,ece_mean,ece_std,error_mean,error_std,macro_f1_mean,macro_f1_std,nll_mean,nll_std
stage20_schemeB_alpha_first,B,caltech101,16,B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-1.0,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/caltech101/shots_16/ViT-B-16/B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-1.0,test,1,1,96.34888172149658,0.0,0.05538996681571007,0.0,0.7008656369745128,0.0,3.651118278503418,0.0,94.44092196573551,0.0,0.11046266555786133,0.0
stage20_schemeB_alpha_first,B,oxford_pets,16,B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.0,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/oxford_pets/shots_16/ViT-B-16/B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.0,test,1,1,91.79612994194031,0.0,0.12449491769075394,0.0,3.127568657211726,0.0,8.203870058059692,0.0,91.74261772671981,0.0,0.28384387493133545,0.0
stage20_schemeB_alpha_first,B,oxford_pets,16,B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.3,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/oxford_pets/shots_16/ViT-B-16/B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.3,test,1,1,93.022620677948,0.0,0.10425172001123428,0.0,2.0870262983872667,0.0,6.977379322052002,0.0,92.97364377497821,0.0,0.22362063825130463,0.0
stage20_schemeB_alpha_first,B,oxford_pets,16,B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.5,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/oxford_pets/shots_16/ViT-B-16/B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.5,test,1,1,93.32243204116821,0.0,0.09688030928373337,0.0,1.8090462621273997,0.0,6.677567958831787,0.0,93.29654388059821,0.0,0.20012496411800385,0.0
stage20_schemeB_alpha_first,B,oxford_pets,16,B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.7,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/oxford_pets/shots_16/ViT-B-16/B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.7,test,1,1,94.03107166290283,0.0,0.08892537653446198,0.0,1.1300072175470677,0.0,5.968928337097168,0.0,94.01817964733968,0.0,0.18201959133148193,0.0
stage20_schemeB_alpha_first,B,oxford_pets,16,B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-1.0,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/oxford_pets/shots_16/ViT-B-16/B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-1.0,test,1,1,94.05832886695862,0.0,0.08985612541437149,0.0,0.7480275727611498,0.0,5.941671133041382,0.0,94.03255735154995,0.0,0.18517564237117767,0.0
stage20_schemeB_alpha_first,B,ucf101,16,B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.0,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/ucf101/shots_16/ViT-B-16/B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.0,test,1,1,81.8398118019104,0.0,0.28137823939323425,0.0,8.48263104599114,0.0,18.1601881980896,0.0,80.75511412509893,0.0,0.8740108609199524,0.0
stage20_schemeB_alpha_first,B,ucf101,16,B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.3,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/ucf101/shots_16/ViT-B-16/B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.3,test,1,1,84.7475528717041,0.0,0.2318318784236908,0.0,6.052974365137571,0.0,15.252447128295898,0.0,84.03742109591684,0.0,0.6621302366256714,0.0
stage20_schemeB_alpha_first,B,ucf101,16,B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.5,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/ucf101/shots_16/ViT-B-16/B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.5,test,1,1,85.51414012908936,0.0,0.21124614775180817,0.0,4.969689528872152,0.0,14.485859870910645,0.0,84.91046635544032,0.0,0.5489572882652283,0.0
stage20_schemeB_alpha_first,B,ucf101,16,B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.7,output_sweeps/bayes_mmrl_search_current/coarse3/alpha_stage/BayesMMRL/FS/fewshot_train/ucf101/shots_16/ViT-B-16/B_anchor_sig-per_token_pstd-0.05_kl-5e-4_blend-0.5_scale-0.05_alpha-0.7,test,1,1,86.59793734550476,0.0,0.19569504261016846,0.0,3.340989861961335,0.0,13.40206265449524,0.0,86.22300692537334,0.0,0.48280584812164307,0.0
