case_name,method,dataset,shots,seed,split,branch,n,predictive_entropy_mean,predictive_entropy_std,expected_entropy_mean,expected_entropy_std,MI_mean,MI_std,sample_agreement_mean,sample_agreement_std,variation_ratio_mean,variation_ratio_std,num_unique_preds_mean,num_unique_preds_std,vote_entropy_mean,vote_entropy_std,logit_var_mean,logit_var_std,margin_var_mean,margin_var_std,confidence_var_mean,confidence_var_std
BayesMMRL_caltech101_16shot_seed1,BayesMMRL,caltech101,16,1,test,logits,2465,0.1393902901150648,0.26163123192939275,0.13512529282804095,0.25179455781860327,0.004264997287023854,0.012324745070436531,0.9909330633300797,0.05247468970509067,0.009066936669920327,0.05247468971661538,1.045841784989858,0.222350816666225,0.019963146972849694,0.10377143904888537,0.178856578284901,0.053113217623801424,0.002716201772628714,0.00830324865587157,0.0008048956063976095,0.002526619544560532
BayesMMRL_caltech101_16shot_seed1,BayesMMRL,caltech101,16,1,test,rep,2465,0.07323348009366058,0.22093174396397575,0.06715081424943617,0.20308704302955166,0.006082665844224413,0.02278700141606616,0.9906085197026058,0.05299506339854405,0.009391480309484454,0.05299506353333903,1.0474645030425964,0.23789411348439468,0.02072211453203739,0.1066888531163742,0.3140667308416618,0.11346948134235961,0.0033727455125232815,0.012764143855587724,0.000981782517256887,0.0037535799700530756
BayesMMRL_caltech101_16shot_seed1,BayesMMRL,caltech101,16,1,test,fusion,2465,0.08407747766092036,0.21157084370899323,0.08079069552887506,0.20212572844787452,0.003286782132045303,0.011301571522763487,0.9928194729720845,0.047940135470126086,0.007180527015825314,0.047940135333174975,1.036916835699797,0.2050900261139281,0.015617417019714449,0.09266113476190803,0.1457316274998396,0.045160400184423924,0.002166918686072684,0.008119575208024402,0.0006207936705871531,0.0023309631802174227
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,logits,2465,0.11504301576702775,0.2492307827917945,0.11504303034206406,0.24923078484191824,-1.4575036317813748e-08,3.601552292592784e-08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,rep,2465,0.06240443806349666,0.1998607537595381,0.06240445544964094,0.19986075444728543,-1.738614428824082e-08,3.5590588672840336e-08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMRL_caltech101_16shot_seed1,MMRL,caltech101,16,1,test,fusion,2465,0.07319973761517035,0.20854830683832926,0.07319975188969641,0.2085483076855933,-1.4274526054847362e-08,3.5236063230765096e-08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
